customerID,Gender,PinCode,store_code,till_no,transaction_number_by_till,promo_code,product_code,sale_price_after_promo,discountUsed,Age,Week,Month
20425598,2,625010.0,4986,13,66922,0.0,300144423,40.59,23,42.0,31,7
20425599,1,625514.0,4986,16,64589,0.0,108026387,50.0,23,33.0,45,11
20425600,2,625010.0,4986,9,25885,0.0,1000140603,46.0,23,41.0,26,6
20425627,2,625016.0,4986,20,80793,970769.0,1000254834,149.0,23,35.0,33,8
20425634,1,625016.0,4986,13,28222,0.0,300785148,4.0,23,34.0,2,1
20425634,1,625016.0,4986,8,29501,0.0,108100297,5.98,23,34.0,6,2
20425637,2,625010.0,4986,13,64481,0.0,108035053,115.0,23,35.0,16,4
20425643,2,625017.0,4986,8,67089,0.0,300158525,39.0,23,28.0,20,5
20425645,2,625016.0,4986,13,65874,0.0,1000522839002,599.0,23,30.0,16,4
20425646,2,625003.0,4986,1,9374,0.0,108020320,205.0,23,46.0,51,12
20425654,2,625016.0,4986,13,17463,0.0,108100253,123.39,23,28.0,51,12
20425672,2,625010.0,4986,13,77414,0.0,300502013,46.0,23,27.0,26,6
20425673,2,625010.0,4986,25,5504,0.0,300833640,79.0,23,55.0,49,12
20425681,2,624001.0,4986,11,47590,1204849.0,300648861,199.0,23,43.0,45,11
20425682,2,625010.0,4986,13,81585,0.0,108100334,251.6,23,62.0,37,9
20425700,2,625018.0,4986,16,10539,0.0,108004130,51.0,23,27.0,16,4
20425712,2,625016.0,4986,20,53962,1199056.0,1000524267,249.0,23,40.0,42,10
20425712,2,625016.0,4986,8,34321,0.0,300356445,20.75,23,40.0,9,2
20425712,2,625016.0,4986,10,2120,0.0,300070015,13.35,23,40.0,24,6
20425734,2,625016.0,4986,21,30439,1307761.0,109001085,135.15,23,31.0,25,6
20425745,2,625010.0,4986,8,28914,0.0,1000368786,30.0,23,42.0,5,2
20425745,2,625010.0,4986,25,22693,0.0,300237451,19.0,23,42.0,14,4
20425745,2,625010.0,4986,13,64243,935153.0,300617063,23.0,23,42.0,30,7
20425748,2,625010.0,4986,22,89332,0.0,100105505,20.28,23,33.0,26,6
20425757,1,625010.0,4986,11,5790,1163557.0,300897876,90.0,23,27.0,30,7
20425759,1,625010.0,4986,1,71996,0.0,1000025152,25.0,23,36.0,29,7
20425760,2,625016.0,4986,25,32741,0.0,300667894,24.0,23,34.0,23,6
20425795,1,625011.0,4986,13,74114,0.0,300491428,128.0,23,25.0,19,5
20425815,2,626130.0,4986,11,99922,0.0,300835724,83.0,23,51.0,28,7
20425825,2,625514.0,4986,1,76161,959149.0,108022599,35.0,23,43.0,32,8
20425837,2,625010.0,4986,11,87461,0.0,300145567,51.0,23,47.0,8,2
20425858,1,624101.0,4986,13,66575,0.0,1000164447,75.0,23,24.0,16,4
20425898,2,625010.0,4986,16,97608,0.0,1000157263,398.0,23,33.0,9,3
20425901,2,625706.0,4986,1,51617,869312.0,300706263,152.0,23,27.0,18,5
20425904,1,625010.0,4986,1,55336,0.0,1000081409,199.0,23,57.0,20,5
20425920,2,625016.0,4986,11,70819,0.0,108026372,12.0,23,74.0,2,1
20425946,1,625010.0,4986,13,5564,0.0,1000197591,49.0,23,62.0,46,11
20425947,1,625016.0,4986,22,80906,0.0,108022048,56.0,23,47.0,21,5
20425951,2,625010.0,4986,13,63917,938861.0,1000195775,122.4,23,45.0,29,7
20425955,2,625001.0,4986,1,39720,1120447.0,1000018428004,199.0,23,43.0,17,4
20425955,2,625001.0,4986,11,15571,0.0,108018827,30.0,23,43.0,36,9
20425961,1,625001.0,4986,20,2931,0.0,300785148,4.0,23,43.0,4,1
20425998,2,625018.0,4986,13,18698,1228350.0,300052873,28.5,23,59.0,52,12
20426001,2,625018.0,4986,13,77249,0.0,108028237,160.0,23,51.0,35,8
20426005,2,625016.0,4986,16,43950,0.0,300107894,69.0,23,45.0,27,7
20426034,1,625016.0,4986,16,32999,0.0,1000505164080,899.0,23,48.0,26,7
20426042,2,625010.0,4986,11,15736,0.0,300785148,4.0,23,70.0,36,9
20426060,2,625003.0,4986,13,58617,869312.0,300957483,95.0,23,40.0,27,7
20426060,2,625003.0,4986,16,89199,0.0,108004528,399.0,23,40.0,4,1
20426106,1,625016.0,4986,11,12772,1171376.0,1000541426018,279.3,23,30.0,33,8
20426106,1,625016.0,4986,11,15839,0.0,300667894,24.0,23,30.0,34,8
20426106,1,625016.0,4986,11,62677,1224443.0,1000148401,130.1,23,30.0,51,12
20426111,1,625018.0,4986,16,20912,1133859.0,108028676,27.0,23,38.0,21,5
20426148,1,625016.0,4986,11,62595,0.0,108037499,66.79,23,31.0,7,2
20426161,2,625010.0,4986,1,33083,5062.0,108100109,89.44,23,36.0,13,4
20426186,2,625016.0,4986,11,9395,965433.0,300228677,129.26,23,77.0,33,8
20426189,2,625010.0,4986,13,52887,0.0,108005183,120.0,23,47.0,25,6
20426196,2,600089.0,4986,25,74789,0.0,300776411,7.0,23,39.0,21,5
20426231,1,625010.0,4986,1,81410,0.0,300920190,480.0,23,56.0,35,8
20426239,2,625003.0,4986,13,12643,1221953.0,108100253,67.62,23,44.0,50,12
20426246,2,625706.0,4986,13,83795,1119799.0,300608235,88.0,23,37.0,22,6
20426249,1,625003.0,4986,16,23558,1143268.0,300531328,175.0,23,53.0,22,6
20426258,2,625060.0,4986,8,20775,1230834.0,1000079325029,235.51,23,27.0,1,1
20426272,2,625017.0,4986,11,43059,0.0,300356444,47.52,23,25.0,50,12
20426272,2,625017.0,4986,16,60186,1192445.0,108003449,45.08,23,25.0,40,10
20426280,2,625402.0,4986,6,96894,0.0,300229149,182.0,23,42.0,3,1
20426281,2,625003.0,4986,8,48744,0.0,108100352,7.64,23,48.0,20,5
20426296,1,625010.0,4986,22,74526,0.0,108029299,40.0,23,44.0,34,8
20426311,2,624208.0,4986,11,52246,0.0,108003449,43.59,23,53.0,2,1
20426313,2,625010.0,4986,6,8627,0.0,300142841,60.0,23,40.0,22,6
20426331,2,625001.0,4986,1,86906,984323.0,300067574,198.0,23,30.0,38,9
20426339,1,625018.0,4986,6,71315,0.0,300142912,35.0,23,58.0,20,5
20426341,2,625531.0,4986,13,30647,0.0,1000455759,30.0,23,57.0,6,2
20426345,1,625010.0,4986,13,69029,1120620.0,1000501564,198.0,23,41.0,17,4
20426366,1,600016.0,4986,13,66446,0.0,300361322,32.04,23,73.0,21,5
20426370,2,626010.0,4986,25,35559,0.0,300361229,70.04,23,67.0,26,6
20426405,2,625016.0,4986,16,42739,0.0,300961348,167.0,23,39.0,31,8
20426405,2,625016.0,4986,11,39561,0.0,300477307003,202.0,23,39.0,42,10
20426435,2,625016.0,4986,11,52319,1213777.0,300142933,26.6,23,74.0,47,11
20426437,2,625016.0,4986,6,41847,876351.0,1000135637138,299.5,23,26.0,18,5
20426441,2,625706.0,4986,11,93541,0.0,108100297,12.77,23,47.0,10,3
20426464,2,625531.0,4986,13,63501,0.0,108100294,23.1,23,43.0,29,7
20426477,2,626101.0,4986,1,86045,0.0,300970384,70.0,23,39.0,4,1
20426482,2,625004.0,4986,11,35143,0.0,108100308,11.13,23,67.0,46,11
20426492,1,625016.0,4986,22,77125,0.0,1000446546,50.0,23,40.0,36,9
20426493,2,625010.0,4986,1,63786,0.0,108000704,124.0,23,42.0,25,6
20426504,1,625016.0,4986,20,97214,0.0,108000620,113.44,23,30.0,53,1
20426544,2,625018.0,4986,19,89866,1120626.0,1000262257,279.0,23,39.0,15,4
20426544,2,625018.0,4986,11,17068,0.0,100105505,4.15,23,39.0,37,9
20426551,2,652006.0,4986,22,17419,0.0,300070015,17.21,23,50.0,2,1
20426556,2,625020.0,4986,15,88743,0.0,300781614,215.0,23,55.0,23,6
20426578,2,625010.0,4986,19,4178,1171376.0,1000227755008,160.3,23,47.0,32,8
20426588,2,625001.0,4986,10,27745,0.0,300494005,26.0,23,35.0,18,5
20426611,2,625010.0,4986,22,92346,0.0,300174968,64.0,23,41.0,27,7
20426617,2,625016.0,4986,22,99384,0.0,1000150536006,199.0,23,45.0,31,7
20426660,2,625019.0,4986,10,84429,0.0,300228677,105.28,23,29.0,11,3
20426660,2,625019.0,4986,22,47320,0.0,300069650,72.0,23,29.0,22,6
20426670,2,600088.0,4986,22,56133,0.0,108026141,55.0,23,43.0,26,7
20426671,2,641045.0,4986,1,75007,869312.0,1000203575,47.5,23,36.0,31,8
20426685,2,560067.0,4986,22,99891,953275.0,100491555,149.0,23,77.0,31,8
20426727,2,641006.0,4986,13,19132,1227324.0,108000599,67.45,23,53.0,52,1
20426733,1,627002.0,4986,22,69716,0.0,500273977,100.0,23,25.0,26,6
20426733,1,627002.0,4986,22,51364,0.0,1000523734,69.0,23,25.0,24,6
20426734,2,625516.0,4986,16,59142,0.0,108008121,180.0,23,39.0,40,10
20426747,1,641026.0,4986,25,69491,0.0,300158422,72.0,23,30.0,16,4
20426795,1,482001.0,2906,9,62722,0.0,108000656,25.93,23,28.0,17,4
20426827,2,452001.0,2655,13,1735,0.0,1000059401,180.0,23,22.0,33,8
20426833,2,452001.0,2906,9,39331,0.0,1000541156,69.0,23,41.0,48,12
20426838,1,452001.0,2655,13,45031,0.0,1000026751,48.0,23,35.0,40,10
20426851,1,453331.0,2906,2,32436,0.0,108000537,41.8,23,28.0,43,10
20426980,2,452001.0,2655,2,22164,0.0,1000446487,5.0,23,22.0,23,6
20427004,2,425001.0,2655,10,4896,0.0,300524952,80.0,23,27.0,36,9
20427022,1,411028.0,2615,8,73369,0.0,1000218533,66.0,23,34.0,18,5
20427052,2,452018.0,2655,11,44442,0.0,300785150,12.0,23,49.0,23,6
20427055,1,474011.0,2655,1,18271,1206748.0,1000490912002,24.5,23,25.0,44,11
20427063,2,452010.0,2655,10,30430,1101627.0,1000111943,210.87,23,35.0,10,3
20427089,1,999999.0,2906,19,66636,0.0,108100325,15.81,23,26.0,12,3
20427092,2,999999.0,2655,11,62299,0.0,300439433,10.0,23,31.0,42,10
20427092,2,999999.0,2655,4,78091,0.0,300485407,40.0,23,31.0,30,7
20427094,2,452010.0,2655,7,81171,0.0,1000446399,60.0,23,44.0,3,1
20427156,2,452001.0,2655,4,28632,1078697.0,1000219052001,261.98,23,38.0,3,1
20427191,2,456010.0,2906,11,50632,0.0,300700364,50.0,23,23.0,11,3
20427203,2,452018.0,2655,8,17408,1055469.0,300261024,131.75,23,66.0,49,12
20427234,2,452001.0,2655,10,72703,0.0,1000185822,70.0,23,45.0,16,4
20427234,2,452001.0,2655,1,97556,0.0,108100306,9.74,23,45.0,22,5
20427253,2,452013.0,2655,5,64293,0.0,108100331,11.33,23,55.0,48,12
20427258,1,284129.0,2655,11,52025,0.0,1000584417,80.0,23,27.0,30,7
20427264,1,452016.0,2655,5,66198,0.0,108011704,55.0,23,50.0,50,12
20427265,2,452003.0,2906,12,72063,0.0,300840018,21.0,23,48.0,22,5
20427269,2,452001.0,2655,10,31781,5079.0,108004398,31.11,23,38.0,11,3
20427287,2,452008.0,2655,10,5253,0.0,1000196026,30.0,23,66.0,36,9
20427290,1,455001.0,2655,10,54157,0.0,108100362,26.19,23,49.0,38,9
20427298,1,313001.0,2655,4,81938,0.0,108100335,14.63,23,57.0,32,8
20427331,1,999999.0,2655,15,10124,0.0,300403091,20.0,23,32.0,46,11
20427361,1,425009.0,2655,18,317,960859.0,1000147397010,313.95,23,23.0,32,8
20427362,2,452001.0,2655,8,26441,0.0,300669976,226.0,23,41.0,4,1
20427498,2,625020.0,4986,20,18705,0.0,1000130937,110.0,23,41.0,17,5
20427520,2,628503.0,4986,1,56070,0.0,300915857,13.0,23,44.0,21,5
20427527,2,625010.0,4986,8,28729,0.0,108004039,41.0,23,32.0,5,2
20427527,2,625010.0,4986,8,28729,0.0,1000443280,55.0,23,32.0,5,2
20427536,2,625019.0,4986,8,11684,0.0,108000980,114.0,23,24.0,22,5
20427536,2,625019.0,4986,8,11684,0.0,108005176,92.0,23,24.0,22,5
20427541,1,625016.0,4986,11,23749,0.0,108020370,52.0,23,24.0,40,10
20427555,2,625006.0,4986,10,65234,1203629.0,1000532505001,499.5,23,39.0,50,12
20427565,2,624401.0,4986,10,66623,1215193.0,1000486459,680.0,23,40.0,51,12
20427571,2,625001.0,4986,8,19349,0.0,300776411,7.0,23,55.0,52,12
20427572,2,625016.0,4986,25,66450,0.0,300087125,20.0,23,62.0,13,4
20427575,1,625016.0,4986,13,60467,869312.0,108034673,9.5,23,47.0,28,7
20427592,2,625010.0,4986,1,5123,0.0,108100143,25.98,23,50.0,21,5
20427599,1,625008.0,4986,16,33281,880758.0,108011717,53.0,23,31.0,18,5
20427607,2,625001.0,4986,16,50470,965989.0,108003476,20.0,23,71.0,33,8
20427620,2,625016.0,4986,20,97662,0.0,300463208,230.0,23,62.0,53,1
20427620,2,625016.0,4986,9,4078,1268676.0,1000194667,180.0,23,62.0,15,4
20427621,2,625020.0,4986,1,59643,0.0,300685217,122.0,23,34.0,23,6
20427625,1,625016.0,4986,22,56285,1286123.0,1000117883,99.0,23,52.0,20,5
20427658,1,625010.0,4986,1,66528,0.0,108100213,36.12,23,52.0,26,6
20427660,2,625004.0,4986,22,25197,1247890.0,108100258,70.0,23,40.0,6,2
20427666,2,625016.0,4986,22,7982,1193203.0,108005681,16.15,23,33.0,50,12
20427710,2,625009.0,4986,13,553,0.0,300481673,134.0,23,31.0,44,11
20427722,1,625010.0,4986,11,94403,1262986.0,1000572123,74.0,23,46.0,10,3
20427742,2,625706.0,4986,1,5185,1288318.0,1000220823015,1048.95,23,36.0,21,5
20427742,2,625706.0,4986,1,5185,0.0,300776411,7.0,23,36.0,21,5
20427750,2,625018.0,4986,13,66675,0.0,300077074,41.86,23,50.0,21,5
20427751,1,625016.0,4986,16,78977,0.0,1000204686,249.0,23,44.0,52,12
20427751,1,625016.0,4986,11,39490,0.0,300771914,105.0,23,44.0,49,11
20427771,2,624005.0,4986,20,66649,0.0,300988553,207.0,23,42.0,4,1
20427799,1,625016.0,4986,13,72263,0.0,300464800,229.0,23,34.0,18,5
20427840,2,625010.0,4986,25,2727,1213777.0,1000152729,59.85,23,45.0,47,11
20427841,2,625018.0,4986,8,32186,0.0,300776410,5.0,23,37.0,7,2
20427864,1,625016.0,4986,8,14368,0.0,108100277,7.83,23,30.0,49,12
20427886,1,625016.0,4986,1,16052,1075446.0,300781792,153.0,23,62.0,2,1
20427903,2,625001.0,4986,13,9078,0.0,108020757,45.0,23,42.0,48,12
20427909,1,625014.0,4986,16,47022,0.0,100105505,29.41,23,62.0,30,7
20427911,1,625010.0,4986,13,8001,0.0,300259994,249.0,23,44.0,48,11
20427933,2,625010.0,4986,11,82326,0.0,108100373,18.03,23,49.0,6,2
20427933,2,625010.0,4986,13,74385,0.0,300142935,28.0,23,49.0,19,5
20427934,2,625019.0,4986,13,89020,0.0,108100297,4.7,23,65.0,40,10
20427936,2,624101.0,4986,15,33236,0.0,1000585187,199.0,23,49.0,32,8
20427963,2,625006.0,4986,13,63491,0.0,300533322,240.0,23,50.0,15,4
20427973,1,625016.0,4986,6,64648,4050.0,1000172304006,186.81,23,67.0,10,3
20427973,1,625016.0,4986,8,73102,0.0,300070102,12.68,23,67.0,23,6
20427973,1,625016.0,4986,16,95130,0.0,300959591,25.0,23,67.0,8,2
20427992,2,625016.0,4986,15,97,0.0,108100253,123.0,23,39.0,33,8
20427996,2,625016.0,4986,15,81054,879041.0,108004528,372.57,23,73.0,18,5
20428000,2,630606.0,4986,16,32028,1152907.0,300680079,25.0,23,27.0,26,6
20428002,2,625001.0,4986,22,22062,0.0,300938002,150.0,23,27.0,4,1
20428002,2,625001.0,4986,22,22062,1238339.0,300532193,272.0,23,27.0,4,1
20428002,2,625001.0,4986,25,66327,0.0,300980705,75.0,23,27.0,13,4
20428002,2,625001.0,4986,22,22062,0.0,108020337,149.0,23,27.0,4,1
20428021,2,625016.0,4986,16,28934,0.0,108004526,83.0,23,58.0,24,6
20428035,2,624208.0,4986,25,26963,0.0,300659100,73.0,23,25.0,18,5
20428061,2,625010.0,4986,9,21431,0.0,108100277,58.0,23,34.0,24,6
20428061,2,625010.0,4986,22,35107,0.0,1000231679,250.0,23,34.0,11,3
20428066,1,626189.0,4986,11,42830,1182934.0,300018711,1090.0,23,38.0,44,10
20428066,1,626189.0,4986,10,64824,1219258.0,108004528,793.34,23,38.0,49,12
20428077,1,625016.0,4986,11,37606,0.0,1000120731001,159.0,23,58.0,47,11
20428080,2,625003.0,4986,25,44319,1018306.0,300228672,24.0,23,53.0,40,10
20428088,2,625532.0,4986,1,2754,0.0,300229149,218.0,23,49.0,18,5
20428116,2,625010.0,4986,22,85998,0.0,300204262,24.0,23,53.0,40,10
20428118,2,625016.0,4986,8,82878,1156662.0,1000161867,52.0,23,35.0,29,7
20428119,2,625018.0,4986,13,9397,0.0,108100361,10.0,23,33.0,48,12
20428121,2,625016.0,4986,11,58942,0.0,108100258,55.0,23,56.0,5,2
20428147,1,625003.0,4986,22,13092,0.0,1000269684,60.0,23,32.0,40,9
20428167,1,625532.0,4986,10,73086,0.0,300667896,24.0,23,39.0,3,1
20428191,2,625016.0,4986,1,72716,0.0,300971385,149.0,23,56.0,30,7
20428198,2,625010.0,4986,8,82511,1161667.0,1000270657,140.0,23,28.0,29,7
20428220,2,625016.0,4986,16,42515,0.0,108018870,30.0,23,26.0,31,8
20428221,2,625010.0,4986,11,6161,0.0,301021076,150.0,23,45.0,31,7
20428235,2,695018.0,4986,16,49760,0.0,1000146094,180.0,23,60.0,32,8
20428237,2,625001.0,4986,8,6116,0.0,300613629,135.0,23,32.0,43,10
20428248,1,625016.0,4986,10,71596,0.0,300776410,5.0,23,38.0,2,1
20428249,2,625514.0,4986,16,75800,1052370.0,300204414,56.1,23,35.0,50,12
20428250,2,625706.0,4986,16,46570,869312.0,300413862,57.0,23,55.0,29,7
20428253,2,625214.0,4986,11,71500,1233283.0,1000209934,75.2,23,44.0,2,1
20428260,2,231313.0,4986,6,42995,890390.0,1000141267001,724.3,23,26.0,20,5
20428272,2,625016.0,4986,11,77508,0.0,1000000273,490.0,23,43.0,14,4
20428290,2,625003.0,4986,19,93602,0.0,300659101,50.0,23,39.0,18,5
20428325,2,625532.0,4986,16,56434,0.0,300144423,31.51,23,62.0,38,9
20428350,1,625016.0,4986,22,47435,0.0,300143991,29.0,23,36.0,22,6
20428358,2,625016.0,4986,20,72503,859728.0,1000034936007,249.5,23,28.0,20,5
20428365,2,625019.0,4986,8,5132,0.0,1000108571031,169.0,23,28.0,42,10
20428365,2,625019.0,4986,1,85106,0.0,108100340,31.46,23,28.0,4,1
20428375,1,625010.0,4986,11,98987,0.0,108100337,20.88,23,57.0,12,3
20428378,2,625016.0,4986,11,84060,0.0,1000049681,79.0,23,34.0,17,4
20428408,1,625010.0,4986,22,99909,0.0,300361324,14.84,23,43.0,46,11
20428422,1,625016.0,4986,22,40609,0.0,1000203533,15.0,23,43.0,13,4
20428429,2,625016.0,4986,13,57027,0.0,108004526,83.0,23,46.0,18,5
20428430,2,625010.0,4986,1,63093,0.0,108035951,120.0,23,38.0,24,6
20428444,1,625010.0,4986,13,50108,0.0,108035722,20.0,23,39.0,10,3
20428450,1,625010.0,4986,22,42128,0.0,300107894,73.0,23,38.0,20,5
20428466,2,625018.0,4986,22,22716,0.0,300943282,25.0,23,68.0,5,2
20428469,2,625017.0,4986,16,13939,1125017.0,1000127536004,199.0,23,47.0,17,5
20428469,2,625017.0,4986,6,84943,0.0,108100337,9.96,23,47.0,40,10
20428469,2,625017.0,4986,22,42610,0.0,108001179,15.0,23,47.0,20,5
20428479,1,625018.0,4986,8,93085,0.0,1000319964,99.0,23,54.0,35,9
20428493,2,625016.0,4986,1,78978,1226448.0,1000538026004,1099.0,23,50.0,52,12
20428499,1,625003.0,4986,16,58072,0.0,300449774,58.0,23,61.0,39,9
20428503,2,625009.0,4986,16,32830,873951.0,1000117998,34.0,23,39.0,18,5
20428503,2,625009.0,4986,16,32830,0.0,1000206139,51.0,23,39.0,18,5
20428504,2,625018.0,4986,8,90879,0.0,108020344,200.0,23,34.0,34,8
20428539,2,400063.0,2655,8,68884,0.0,108100362,11.55,23,32.0,1,1
20428558,1,452009.0,2655,7,8811,0.0,108017245,47.0,23,26.0,41,10
20428595,1,452008.0,2655,10,36343,0.0,300785148,4.0,23,51.0,15,4
20428636,2,452010.0,2655,3,33754,0.0,6000038205,0.0,23,30.0,39,10
20428638,2,452001.0,2655,1,78824,1276523.0,1000542219016,338.71,23,25.0,15,4
20428670,2,452010.0,2655,8,83387,0.0,1000010431,30.0,23,33.0,14,4
20428689,2,452001.0,2655,2,20310,0.0,1000345905,25.0,23,31.0,31,8
20428695,2,999999.0,2906,13,39568,0.0,300621438,137.0,23,61.0,5,2
20428702,1,452017.0,2655,12,23560,0.0,100105102,26.22,23,39.0,2,1
20428706,1,999999.0,2906,19,30820,1182910.0,108025223,69.0,23,,42,10
20428747,2,482005.0,2655,12,37958,0.0,108024681,35.0,23,31.0,18,5
20428757,1,452001.0,2906,3,10591,1137342.0,1000324308052,364.5,23,52.0,24,6
20428768,1,452001.0,2655,6,28605,0.0,108001259,40.0,23,27.0,20,5
20428782,1,452001.0,2655,4,85995,1175037.0,1000438308014,0.0,23,30.0,34,8
20428799,1,452003.0,2906,1,5438,0.0,108001140,61.0,23,28.0,22,6
20428811,2,452001.0,2906,5,32602,0.0,108100352,39.0,23,43.0,43,10
20428821,2,452001.0,2655,14,20921,0.0,1000019571,40.0,23,26.0,8,2
20428824,2,452001.0,2906,7,9871,0.0,1000502729001,60.0,23,41.0,24,6
20428842,2,452018.0,2655,3,35738,1202904.0,1000540757004,734.48,23,51.0,43,10
20428850,2,452018.0,2906,8,60229,1293195.0,1000659314003,0.0,23,67.0,23,6
20428878,1,452001.0,2655,2,56976,1213777.0,830015212,65.55,23,27.0,47,11
20428898,1,482002.0,2655,1,2327,0.0,1000033235003,199.0,23,25.0,33,8
20428924,2,452001.0,2655,14,32595,0.0,1000001767,90.0,23,24.0,32,8
20428985,1,452001.0,2655,8,24829,0.0,108100150,33.81,23,53.0,3,1
20429000,2,452001.0,2655,18,28317,0.0,108100145,20.39,23,34.0,43,10
20429027,1,452001.0,2906,12,330,0.0,100104133,26.0,23,27.0,17,4
20429035,2,452001.0,2655,9,4351,981610.0,1000173755003,299.0,23,36.0,35,8
20429041,2,452010.0,2655,9,66725,0.0,108100362,20.48,23,38.0,51,12
20429071,1,452001.0,2655,11,90914,1291233.0,108100382,5.92,23,32.0,20,5
20429124,1,999999.0,2906,17,13198,0.0,300776410,5.0,23,30.0,47,11
20429136,2,452001.0,2906,9,41193,0.0,108028647,82.0,23,38.0,49,12
20429149,1,452010.0,2655,1,96958,0.0,300481738,89.0,23,32.0,35,9
20429152,1,452001.0,2655,9,26169,0.0,300785150,12.0,23,22.0,4,1
20429192,0,452009.0,2906,10,699,1126264.0,1000531372,80.0,23,66.0,17,4
20429200,2,452010.0,2655,10,54787,0.0,1000269704,80.0,23,51.0,39,9
20429210,2,452001.0,2906,5,6441,0.0,1000014571,79.0,23,32.0,21,5
20429231,2,452005.0,2655,7,15557,0.0,300303436,10.0,23,36.0,48,11
20429248,2,452002.0,2655,10,47033,0.0,300317078,30.0,23,34.0,28,7
20429254,2,452001.0,2655,15,9266,0.0,1000161992,250.0,23,47.0,45,11
20429261,2,452001.0,2655,4,84788,1167808.0,108015133,166.0,23,42.0,33,8
20429288,1,452002.0,2655,1,51323,0.0,108100356,19.35,23,25.0,16,4
20429343,1,452003.0,2655,7,70280,1201985.0,108015133,166.0,23,63.0,45,11
20429345,1,452001.0,2655,11,44192,0.0,1000536942,110.0,23,25.0,23,6
20429372,2,452003.0,2655,6,80866,0.0,300781295,216.0,23,28.0,39,9
20429377,1,452001.0,2655,5,61247,0.0,1000592956,199.0,23,34.0,44,11
20429377,1,452001.0,2655,4,86414,0.0,300176469,70.0,23,34.0,34,8
20429410,1,452001.0,2655,4,19551,0.0,300776410,5.0,23,38.0,1,1
20429411,1,452001.0,2906,8,8366,0.0,108015361,30.0,23,34.0,28,7
20429411,1,452001.0,2906,4,30432,0.0,300832826,150.0,23,34.0,43,10
20429498,2,452001.0,2906,11,51727,0.0,1000660635004,699.0,23,23.0,11,3
20429498,2,452001.0,2655,8,6422,0.0,108010135,76.0,23,23.0,38,9
20429499,2,495445.0,2906,13,2764,1134474.0,1000449304006,713.72,23,23.0,19,5
20429526,2,455001.0,2655,5,87769,0.0,830020258003,599.0,23,68.0,20,5
20429573,2,999999.0,2906,5,1959,1128087.0,108000443,40.85,23,44.0,18,5
20429585,1,497226.0,2655,11,86839,0.0,108022578,70.0,23,23.0,15,4
20429589,1,411033.0,2655,6,36770,0.0,1000026054,0.0,23,28.0,6,2
20429590,2,411033.0,2906,4,33707,1203992.0,108028905,127.5,23,31.0,44,11
20429638,1,999999.0,2655,5,71942,1237431.0,1000452937,121.0,23,39.0,4,1
20429649,1,999999.0,4986,20,11701,0.0,108030093,10.0,23,34.0,12,3
20429711,2,454001.0,2906,5,50588,1254529.0,300175003,99.0,23,32.0,7,2
20429734,1,452001.0,2655,10,45730,0.0,300785147,2.0,23,33.0,26,7
20429800,2,390020.0,2655,12,61470,1213777.0,108100150,42.75,23,37.0,47,11
20429904,1,452001.0,2655,10,45401,0.0,1000258305026,699.0,23,26.0,26,6
20430057,1,452001.0,2655,6,76152,0.0,108016183,187.0,23,43.0,34,8
20430070,2,461331.0,2655,1,12773,0.0,300781295,199.0,23,35.0,45,11
20430074,2,999999.0,2906,7,25040,1165415.0,108042396,180.0,23,26.0,35,8
20430111,1,452001.0,2906,4,46855,0.0,300481741,12.0,23,26.0,50,12
20430139,1,400709.0,2655,9,84035,0.0,1000257294,38.0,23,,23,6
20430159,1,425001.0,2906,10,6714,0.0,1000460224012,499.0,23,28.0,25,6
20430182,1,455001.0,2655,6,23923,0.0,1000436393013,299.0,23,24.0,17,4
20430207,2,752009.0,2906,8,4676,0.0,300159576,245.0,23,42.0,24,6
20430225,2,456331.0,2655,13,36716,1152249.0,1000577194,0.0,23,41.0,26,7
20430270,1,452001.0,2655,17,6884,0.0,108100250,87.12,23,66.0,2,1
20430316,1,452001.0,2906,9,53213,0.0,1000129428,286.0,23,57.0,7,2
20430364,1,452008.0,2655,8,21304,0.0,1000010393,30.0,23,35.0,52,12
20430364,1,452008.0,2906,5,3806,0.0,1000088481,95.0,23,35.0,19,5
20430396,1,452001.0,2655,6,39512,0.0,300951350,108.0,23,33.0,7,2
20430431,2,453441.0,2906,19,75674,0.0,1000071435,35.0,23,27.0,19,5
20430440,1,999999.0,2906,7,15014,0.0,300785148,4.0,23,29.0,27,7
20430465,2,452001.0,2655,9,34459,0.0,300785150,6.0,23,28.0,14,4
20430493,1,452004.0,2906,3,31797,1188562.0,108000222,41.6,23,31.0,42,10
20430517,2,452003.0,2655,11,52955,0.0,108002334,40.0,23,41.0,31,8
20430518,1,999999.0,2655,8,93189,0.0,300776411,7.0,23,30.0,23,6
20430518,1,999999.0,2655,16,4422,0.0,1000005340,90.0,23,30.0,41,10
20430574,1,999999.0,2906,2,46375,0.0,300943298,20.0,23,39.0,9,3
20430586,2,452001.0,2655,2,90925,0.0,301005032,162.0,23,23.0,10,3
20430593,2,400013.0,2655,6,31003,0.0,300373477,50.0,23,30.0,22,6
20430623,1,452001.0,2906,18,12741,0.0,1000541326,99.0,23,42.0,41,10
20430626,1,452001.0,2655,11,37271,0.0,300669974,0.0,23,47.0,15,4
20430672,2,452001.0,2655,8,34623,0.0,1000368423,20.0,23,31.0,10,3
20430675,1,999999.0,2615,13,11019,0.0,1000170824,638.5,23,41.0,47,11
20430676,0,400076.0,4986,13,64745,1117705.0,1000036301,99.0,23,36.0,16,4
